"year","going_out","age","gender","country","province_n_county","100_grand_bar","anonymous_brown_globs_that_come_in_black_and_orange_wrappers_a_k_a_mary_janes","any_full_sized_candy_bar","black_jacks","bonkers_the_candy","bonkers_the_board_game","bottle_caps","boxo_raisins","broken_glow_stick","butterfinger","cadbury_creme_eggs","candy_corn","candy_that_is_clearly_just_the_stuff_given_out_for_free_at_restaurants","caramellos","cash_or_other_forms_of_legal_tender","chardonnay","chick_o_sticks_we_don_t_know_what_that_is","chiclets","coffee_crisp","creepy_religious_comics_chick_tracts","dental_paraphenalia","dots","dove_bars","fuzzy_peaches","generic_brand_acetaminophen","glow_sticks","goo_goo_clusters","good_n_plenty","gum_from_baseball_cards","gummy_bears_straight_up","hard_candy","healthy_fruit","heath_bar","hersheys_dark_chocolate","hershey_s_milk_chocolate","hersheys_kisses","hugs_actual_physical_hugs","jolly_rancher_bad_flavor","jolly_ranchers_good_flavor","joy_joy_mit_iodine","junior_mints","senior_mints","kale_smoothie","kinder_happy_hippo","kit_kat","laffy_taffy","lemon_heads","licorice_not_black","licorice_yes_black","lindt_truffle","lollipops","mars","maynards","mike_and_ike","milk_duds","milky_way","regular_m_ms","peanut_m_m_s","blue_m_ms","red_m_ms","green_party_m_ms","independent_m_ms","abstained_from_m_ming","minibags_of_chips","mint_kisses","mint_juleps","mr_goodbar","necco_wafers","nerds","nestle_crunch","nown_laters","peeps","pencils","pixy_stix","real_housewives_of_orange_county_season_9_blue_ray","reese_s_peanut_butter_cups","reeses_pieces","reggie_jackson_bar","rolos","sandwich_sized_bags_filled_with_boo_berry_crunch","skittles","smarties_american","smarties_commonwealth","snickers","sourpatch_kids_i_e_abominations_of_nature","spotted_dick","starburst","sweet_tarts","swedish_fish","sweetums_a_friend_to_diabetes","take_5","tic_tacs","those_odd_marshmallow_circus_peanut_things","three_musketeers","tolberone_something_or_other","trail_mix","twix","vials_of_pure_high_fructose_corn_syrup_for_main_lining_into_your_vein","vicodin","whatchamacallit_bars","white_bread","whole_wheat_anything","york_peppermint_patties"
2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"No","4","Female","us","MO","JOY","DESPAIR","JOY","DESPAIR","DESPAIR","JOY","MEH","DESPAIR","DESPAIR","JOY","JOY","DESPAIR","DESPAIR","JOY","JOY","JOY","DESPAIR","MEH","DESPAIR","DESPAIR","MEH","MEH","JOY","DESPAIR","MEH","JOY","MEH","MEH","DESPAIR","MEH","MEH","MEH","JOY","JOY","JOY","JOY","DESPAIR","DESPAIR","MEH","DESPAIR","JOY","DESPAIR","JOY","MEH","MEH","MEH","MEH","MEH","MEH","JOY","MEH","JOY","DESPAIR","MEH","MEH","JOY","JOY","JOY","JOY","JOY","JOY","JOY","JOY","JOY","JOY","JOY","MEH","DESPAIR","MEH","JOY","MEH","JOY","JOY","DESPAIR","DESPAIR","JOY","JOY","DESPAIR","JOY","DESPAIR","JOY","DESPAIR","DESPAIR","JOY","JOY","DESPAIR","MEH","DESPAIR","JOY","MEH","MEH","DESPAIR","DESPAIR","JOY","JOY","JOY","JOY","DESPAIR","JOY","MEH","DESPAIR","DESPAIR","JOY"
2017,"No","41","Male","us","Washington","JOY","DESPAIR","JOY","DESPAIR","MEH","DESPAIR","DESPAIR","DESPAIR","DESPAIR","MEH","DESPAIR","DESPAIR","DESPAIR","JOY","JOY","MEH","DESPAIR","DESPAIR","MEH","DESPAIR","DESPAIR","MEH","MEH","DESPAIR","DESPAIR","MEH","DESPAIR","DESPAIR","DESPAIR","MEH","MEH","JOY","JOY","JOY","DESPAIR","DESPAIR","MEH","DESPAIR","MEH","DESPAIR","JOY","DESPAIR","MEH","DESPAIR","MEH","DESPAIR","JOY","MEH","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","JOY","DESPAIR","MEH","MEH","MEH","MEH","MEH","MEH","MEH","MEH","DESPAIR","MEH","DESPAIR","MEH","DESPAIR","MEH","MEH","DESPAIR","DESPAIR","DESPAIR","MEH","DESPAIR","JOY","MEH","DESPAIR","JOY","DESPAIR","JOY","DESPAIR","DESPAIR","MEH","JOY","DESPAIR","JOY","MEH","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","MEH","DESPAIR","DESPAIR","JOY","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","JOY"
2017,"No","49","Male","us","Arizona","MEH","DESPAIR","JOY","MEH","MEH","MEH","MEH","DESPAIR","DESPAIR","DESPAIR","JOY","MEH","DESPAIR","MEH","JOY","JOY","MEH","DESPAIR","JOY","DESPAIR","DESPAIR","DESPAIR","JOY","DESPAIR","DESPAIR","MEH","DESPAIR","DESPAIR","DESPAIR","MEH","MEH","DESPAIR","JOY","JOY","MEH","MEH","MEH","MEH","JOY","MEH","JOY","JOY","DESPAIR","DESPAIR","JOY","DESPAIR","JOY","MEH","JOY","JOY","MEH","MEH","MEH","MEH","MEH","MEH","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","MEH","DESPAIR","MEH","JOY","DESPAIR","MEH","JOY","JOY","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","MEH","DESPAIR","JOY","MEH","MEH","DESPAIR","MEH","DESPAIR","MEH","MEH","MEH","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","MEH","DESPAIR","JOY","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","JOY"
2017,"No","21","Female","us","PA","JOY","MEH","JOY","MEH","MEH","MEH","DESPAIR","MEH","DESPAIR","JOY","DESPAIR","JOY","MEH","MEH","JOY","MEH","MEH","JOY","MEH","DESPAIR","DESPAIR","JOY","JOY","JOY","MEH","MEH","JOY","JOY","MEH","MEH","JOY","JOY","JOY","JOY","JOY","JOY","DESPAIR","MEH","JOY","MEH","JOY","JOY","DESPAIR","MEH","JOY","JOY","JOY","JOY","DESPAIR","JOY","MEH","JOY","JOY","MEH","JOY","JOY","JOY","JOY","JOY","MEH","JOY","JOY","DESPAIR","JOY","JOY","JOY","MEH","JOY","MEH","JOY","JOY","DESPAIR","DESPAIR","JOY","MEH","JOY","JOY","MEH","JOY","DESPAIR","JOY","JOY","MEH","JOY","JOY","MEH","JOY","MEH","MEH","JOY","JOY","MEH","DESPAIR","JOY","JOY","DESPAIR","MEH","MEH","JOY","MEH","MEH","MEH","JOY"
2017,"No","26","Female","us","Indiana","JOY",NA,"JOY",NA,NA,"JOY",NA,"JOY","DESPAIR","MEH","MEH","MEH","DESPAIR",NA,"JOY","JOY",NA,"DESPAIR",NA,"DESPAIR","JOY","DESPAIR","JOY","JOY","JOY","JOY",NA,NA,"DESPAIR","JOY","MEH","JOY","MEH","JOY","JOY","JOY","JOY","DESPAIR","JOY",NA,"MEH","JOY","DESPAIR",NA,"JOY","DESPAIR","DESPAIR","DESPAIR","DESPAIR","JOY","MEH","MEH",NA,"DESPAIR","MEH","MEH","JOY","JOY","JOY","JOY","JOY","JOY","DESPAIR","MEH",NA,"JOY","MEH",NA,"JOY","JOY",NA,"JOY","JOY","MEH","DESPAIR","JOY","JOY",NA,"MEH","MEH","JOY","MEH","MEH","JOY","JOY","DESPAIR","JOY","MEH","MEH",NA,"JOY","MEH","DESPAIR","JOY","JOY","JOY","JOY","DESPAIR","DESPAIR",NA,"DESPAIR","JOY","JOY"
2017,"No","45","Male","canada","BC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"No","37","Female","us","California, San Diego county",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"No","37","Female","canada","Ontario",NA,"DESPAIR","JOY",NA,NA,NA,NA,"JOY","DESPAIR","MEH","MEH","DESPAIR","DESPAIR","MEH","JOY","JOY",NA,"MEH","JOY","DESPAIR","DESPAIR",NA,"DESPAIR","MEH","MEH","DESPAIR",NA,NA,"DESPAIR","MEH",NA,"DESPAIR","MEH","JOY","JOY","MEH","MEH","DESPAIR","MEH","DESPAIR","MEH","MEH","MEH","DESPAIR","JOY",NA,NA,"MEH","DESPAIR","MEH","MEH","MEH","MEH","DESPAIR","MEH","MEH","MEH","JOY","MEH","MEH","MEH","MEH","MEH","JOY","JOY",NA,NA,NA,"DESPAIR","JOY",NA,"DESPAIR","MEH","DESPAIR","DESPAIR","JOY","JOY",NA,"MEH","DESPAIR","DESPAIR","DESPAIR","DESPAIR","JOY","JOY",NA,"DESPAIR","DESPAIR","MEH","DESPAIR",NA,"MEH",NA,NA,"MEH","JOY","JOY","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","JOY"
2017,"No","32","Male","us","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"No","32","Male","us","Texas","MEH","DESPAIR","MEH","DESPAIR","MEH","MEH","MEH","DESPAIR","DESPAIR","MEH","MEH","JOY","DESPAIR","JOY","JOY","JOY","MEH","DESPAIR","JOY","JOY","DESPAIR","MEH","JOY","DESPAIR","DESPAIR","JOY","DESPAIR","DESPAIR","DESPAIR","MEH","MEH","MEH","JOY","MEH","DESPAIR","DESPAIR","JOY","DESPAIR","MEH","DESPAIR","MEH","DESPAIR","DESPAIR","MEH","JOY","MEH","MEH","DESPAIR","DESPAIR","JOY","DESPAIR","MEH","DESPAIR","DESPAIR","JOY","MEH","DESPAIR","MEH","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","MEH","MEH","JOY","JOY","DESPAIR","MEH","MEH","DESPAIR","DESPAIR","MEH","MEH","DESPAIR","JOY","JOY","DESPAIR","MEH","MEH","MEH","MEH","DESPAIR","JOY","MEH","MEH","MEH","MEH","MEH","DESPAIR","MEH","DESPAIR","DESPAIR","MEH","JOY","MEH","JOY","DESPAIR","DESPAIR","MEH","DESPAIR","DESPAIR","MEH"
2017,"No","45",NA,"us","Alabama","MEH","DESPAIR","MEH","MEH","MEH","MEH","JOY","MEH","DESPAIR","JOY","MEH","JOY","MEH","MEH","MEH","MEH","JOY","JOY","DESPAIR","DESPAIR","DESPAIR","MEH","DESPAIR","DESPAIR","MEH","JOY","MEH","DESPAIR","MEH","MEH","MEH","JOY","MEH","DESPAIR","JOY","MEH","JOY","DESPAIR","JOY","MEH","MEH","MEH","DESPAIR","MEH","JOY","MEH","JOY","JOY","DESPAIR","MEH","MEH","MEH","MEH","MEH","JOY","JOY","JOY","JOY","JOY","JOY","JOY","JOY","MEH","MEH","MEH","MEH","MEH","JOY","MEH","JOY","MEH","MEH","JOY","JOY","DESPAIR","JOY","JOY","MEH","MEH","JOY","MEH","MEH","MEH","MEH","MEH","DESPAIR","MEH","MEH",NA,"MEH","MEH","MEH","JOY","JOY","JOY","JOY","JOY","DESPAIR","MEH","MEH","MEH","MEH","MEH"
2017,"No","38","Male","us","Ohio","DESPAIR","DESPAIR","JOY","MEH","MEH","MEH","MEH","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","MEH","JOY","JOY","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","JOY","DESPAIR","JOY","JOY","DESPAIR","DESPAIR","MEH","JOY","DESPAIR","DESPAIR","MEH","JOY","JOY","JOY","MEH","DESPAIR","MEH","DESPAIR","JOY","MEH","DESPAIR","MEH","JOY","DESPAIR","DESPAIR","DESPAIR","DESPAIR","MEH","MEH","JOY","DESPAIR","MEH","MEH","JOY","JOY","DESPAIR","MEH","MEH","MEH","MEH","MEH","MEH","DESPAIR","JOY","DESPAIR","DESPAIR","JOY","JOY","MEH","DESPAIR","DESPAIR","JOY","DESPAIR","DESPAIR","DESPAIR","DESPAIR","JOY","DESPAIR","JOY","MEH","DESPAIR","DESPAIR","DESPAIR","DESPAIR","MEH","DESPAIR","DESPAIR","DESPAIR","DESPAIR","JOY","DESPAIR","JOY","MEH","DESPAIR","JOY","JOY","JOY","MEH","MEH","DESPAIR","JOY"
2017,"No","76","Male","us","California",NA,"JOY","MEH","JOY",NA,NA,NA,"JOY",NA,"JOY","MEH","MEH","DESPAIR","JOY",NA,NA,NA,"MEH",NA,NA,NA,"JOY","JOY",NA,NA,NA,NA,"JOY","MEH","JOY","JOY","JOY","JOY","JOY","MEH","JOY",NA,NA,NA,NA,"JOY",NA,NA,NA,"JOY",NA,NA,"JOY","MEH","JOY","JOY","MEH",NA,NA,"JOY","JOY","JOY","JOY","JOY","JOY","JOY",NA,NA,NA,NA,NA,"JOY","JOY",NA,"JOY",NA,"MEH",NA,NA,NA,"JOY","JOY",NA,"JOY",NA,NA,NA,NA,"JOY",NA,NA,"DESPAIR",NA,NA,NA,NA,NA,"JOY","JOY","JOY","JOY",NA,"DESPAIR","JOY",NA,NA,NA,"JOY"
2017,"Yes","4","Female","us","IL","JOY","DESPAIR","JOY","MEH","MEH","MEH","MEH","MEH","DESPAIR","JOY","JOY","DESPAIR","DESPAIR","JOY","JOY","JOY","MEH","MEH","MEH","DESPAIR","DESPAIR","DESPAIR","JOY","DESPAIR","DESPAIR","MEH","MEH","DESPAIR","DESPAIR","MEH","DESPAIR","DESPAIR","JOY","JOY","JOY","JOY","JOY","DESPAIR","MEH","MEH","JOY","MEH","DESPAIR","JOY","JOY","JOY","MEH","MEH","DESPAIR","JOY","MEH","JOY","MEH","DESPAIR","JOY","JOY","JOY","JOY","MEH","MEH","MEH","MEH","DESPAIR","DESPAIR","JOY","JOY","JOY","MEH","MEH","MEH","DESPAIR","DESPAIR","DESPAIR","MEH","DESPAIR",NA,"JOY","MEH","JOY","DESPAIR","MEH","MEH","MEH","JOY","MEH","MEH","MEH","MEH","DESPAIR","MEH","MEH","DESPAIR","DESPAIR","JOY","JOY","MEH","JOY","DESPAIR","DESPAIR","JOY","DESPAIR","DESPAIR","JOY"
2017,"No","29","Female","us","Arizona","JOY","MEH","JOY","MEH","MEH","MEH","MEH","DESPAIR","DESPAIR","JOY","JOY","JOY","MEH","JOY","JOY","MEH","MEH","DESPAIR","JOY","DESPAIR","DESPAIR","DESPAIR","JOY","JOY","DESPAIR","JOY","JOY","DESPAIR","DESPAIR","JOY","MEH","DESPAIR","MEH","JOY","JOY","JOY","DESPAIR","DESPAIR","MEH","MEH","MEH","MEH","DESPAIR","JOY","JOY","JOY","MEH","JOY","DESPAIR","JOY","MEH","JOY","MEH","JOY","JOY","JOY","JOY","JOY","JOY","JOY","JOY","JOY","MEH","JOY","JOY","MEH","MEH","MEH","JOY","JOY","JOY","JOY","DESPAIR","MEH","DESPAIR","JOY","JOY","MEH","JOY","DESPAIR","MEH","DESPAIR","DESPAIR","JOY","JOY","MEH","JOY","DESPAIR","JOY","MEH","JOY","MEH","JOY","JOY","JOY","MEH","JOY","JOY","DESPAIR","JOY","DESPAIR","DESPAIR","JOY"
2017,"Yes","49","Female","us","IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"No","6","Female","us","Bloomington, IN","MEH","MEH","MEH","DESPAIR","MEH","DESPAIR","DESPAIR","DESPAIR","DESPAIR","JOY","MEH","DESPAIR","DESPAIR","MEH","JOY","DESPAIR","DESPAIR","DESPAIR","MEH","DESPAIR","DESPAIR","DESPAIR","JOY","JOY","DESPAIR","DESPAIR","DESPAIR","MEH","DESPAIR","MEH","MEH","JOY","JOY","JOY","MEH","MEH","MEH","DESPAIR","MEH","DESPAIR","JOY","DESPAIR","DESPAIR","DESPAIR","MEH","DESPAIR","DESPAIR","MEH","MEH","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","MEH","MEH","MEH","MEH","MEH","DESPAIR","DESPAIR","DESPAIR","MEH","DESPAIR","MEH","MEH","MEH","MEH","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","MEH","MEH","DESPAIR","MEH","DESPAIR","MEH","MEH","DESPAIR","MEH","DESPAIR","DESPAIR","MEH","JOY","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","MEH","MEH","MEH","DESPAIR","JOY","DESPAIR","DESPAIR","DESPAIR","JOY"
2017,"No","48","Female","us","indiana","MEH","DESPAIR","JOY","DESPAIR","DESPAIR","DESPAIR","DESPAIR","JOY","DESPAIR","MEH","DESPAIR","DESPAIR","DESPAIR","DESPAIR","JOY","JOY","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","JOY","DESPAIR","JOY","JOY","DESPAIR","DESPAIR","DESPAIR","MEH","MEH","JOY","JOY","JOY","MEH","JOY","JOY","DESPAIR","MEH","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","JOY","DESPAIR","DESPAIR","DESPAIR","DESPAIR","JOY","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","MEH","JOY","JOY","JOY","JOY","JOY","DESPAIR","MEH","JOY","JOY","JOY","DESPAIR","DESPAIR","JOY","DESPAIR","DESPAIR","MEH","DESPAIR","MEH","JOY","MEH","DESPAIR","DESPAIR","DESPAIR","DESPAIR","MEH","DESPAIR","JOY","DESPAIR","DESPAIR","MEH","MEH","DESPAIR","DESPAIR","DESPAIR","MEH","DESPAIR","DESPAIR","JOY","JOY","JOY","DESPAIR","DESPAIR","DESPAIR","DESPAIR","JOY","MEH"
2017,"No","41","Female","us","Missouri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"No","24","Male","canada","Nova Scotia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Yes","56","Female","us","Idaho","MEH","DESPAIR","JOY","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","MEH","JOY","JOY","DESPAIR","JOY","JOY","JOY","DESPAIR","MEH","DESPAIR","DESPAIR","DESPAIR","DESPAIR","JOY","DESPAIR","MEH","MEH","DESPAIR","DESPAIR","DESPAIR","JOY","DESPAIR","MEH","JOY","MEH","JOY","DESPAIR","DESPAIR","DESPAIR","MEH","DESPAIR","JOY","DESPAIR","DESPAIR","DESPAIR","JOY","DESPAIR","DESPAIR","DESPAIR","DESPAIR","JOY","DESPAIR","MEH","DESPAIR","DESPAIR","MEH","JOY","MEH","MEH","MEH","MEH","MEH","MEH","MEH","JOY","MEH","JOY","DESPAIR","MEH","DESPAIR","JOY","DESPAIR","JOY","MEH","DESPAIR","MEH","JOY","JOY","DESPAIR","MEH","DESPAIR","MEH","JOY","MEH","JOY","DESPAIR","DESPAIR","MEH","MEH","JOY","MEH","DESPAIR","MEH","DESPAIR","DESPAIR","JOY","JOY","JOY","DESPAIR","MEH","DESPAIR","MEH","DESPAIR","JOY"
2017,"No","41","Male","us","California","MEH","DESPAIR","JOY","DESPAIR","MEH","DESPAIR","MEH","DESPAIR","DESPAIR","JOY","JOY","MEH","DESPAIR","MEH","MEH","MEH","JOY","JOY","MEH","JOY","DESPAIR","MEH","MEH","MEH","DESPAIR","JOY","JOY","DESPAIR","DESPAIR","MEH","DESPAIR","DESPAIR","JOY","JOY","MEH","MEH","DESPAIR","DESPAIR","MEH","DESPAIR","JOY","DESPAIR","DESPAIR","DESPAIR","MEH","DESPAIR","MEH","JOY","DESPAIR","JOY","MEH","MEH","MEH","JOY","DESPAIR","MEH","MEH","JOY","MEH","MEH","MEH","MEH","MEH","MEH","MEH","DESPAIR","MEH","JOY","MEH","JOY","DESPAIR","JOY","DESPAIR","MEH","DESPAIR","JOY","JOY","MEH","MEH","DESPAIR","MEH","DESPAIR","JOY","JOY","JOY","DESPAIR","JOY","MEH","MEH","JOY","MEH","DESPAIR","MEH","JOY","MEH","DESPAIR","JOY","DESPAIR","DESPAIR","MEH","DESPAIR","DESPAIR","MEH"
2017,"No","45","Female","us","NH","JOY","MEH","JOY","JOY","MEH","JOY","JOY","MEH","MEH","JOY","JOY","MEH","MEH","JOY","JOY","MEH","JOY","MEH","JOY","DESPAIR","MEH","JOY","JOY","MEH","JOY","MEH","MEH","JOY","DESPAIR","JOY","JOY","MEH","JOY","JOY","JOY","JOY","MEH","MEH","MEH","MEH","JOY","MEH","MEH","JOY","JOY","MEH","JOY","JOY","JOY","JOY","JOY","JOY","MEH","JOY","JOY","MEH","JOY","JOY","JOY","JOY","JOY","JOY","JOY","JOY","MEH","MEH","JOY","JOY","MEH","JOY","MEH","MEH","MEH","MEH","DESPAIR","JOY","JOY","JOY","JOY","JOY","MEH","JOY","JOY","JOY","DESPAIR","MEH","JOY","JOY","JOY","JOY","JOY","JOY","JOY","JOY","JOY","JOY","JOY","DESPAIR","DESPAIR","JOY","MEH","MEH","JOY"
2017,"No","45","Female","us","CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"No","36","Female","us","Montana","MEH","DESPAIR","JOY","MEH","MEH","MEH","MEH","DESPAIR","DESPAIR","JOY","JOY","MEH","DESPAIR","JOY","MEH","JOY","JOY","MEH","JOY","DESPAIR","DESPAIR","JOY","JOY","JOY","DESPAIR","MEH","JOY","JOY","MEH","JOY","MEH","MEH","JOY","JOY","JOY","JOY","MEH","DESPAIR","JOY","DESPAIR","MEH","DESPAIR","DESPAIR","JOY","JOY","JOY","JOY","JOY","JOY","JOY","MEH","JOY","MEH","MEH","JOY","JOY","MEH","JOY","JOY","JOY","JOY","JOY","DESPAIR","MEH","JOY","JOY","JOY","DESPAIR","JOY","JOY","JOY","MEH","MEH","DESPAIR","DESPAIR","JOY","JOY","DESPAIR","JOY","DESPAIR","JOY","DESPAIR","JOY","JOY","JOY","DESPAIR","JOY","DESPAIR","JOY","MEH","JOY","JOY","JOY","JOY","JOY","MEH","JOY","JOY","DESPAIR","JOY","DESPAIR","DESPAIR","JOY"
2017,"No","36","Male","us","Wa","DESPAIR","DESPAIR","JOY","DESPAIR","DESPAIR","DESPAIR","JOY","DESPAIR","DESPAIR","JOY","DESPAIR","MEH","JOY","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","JOY","JOY","DESPAIR","DESPAIR","JOY","JOY","JOY","DESPAIR","MEH","JOY","DESPAIR","MEH","MEH","DESPAIR","MEH","JOY","JOY","MEH","JOY","JOY","DESPAIR","MEH","MEH","DESPAIR","JOY","DESPAIR","MEH","MEH","JOY","MEH","MEH","MEH","MEH","MEH","MEH","MEH","MEH","JOY","JOY","MEH","MEH","JOY","DESPAIR","DESPAIR","JOY","DESPAIR","JOY","JOY","DESPAIR","DESPAIR","DESPAIR","JOY","JOY","DESPAIR","MEH","JOY","DESPAIR","JOY","JOY","JOY","DESPAIR","DESPAIR","DESPAIR","MEH","DESPAIR","JOY","DESPAIR","MEH","MEH","MEH","MEH","MEH","DESPAIR","JOY"
